date_date,Product_ID,Count of purchase
4/12/2012,P00020042,10
4/12/2012,P00020142,5
4/12/2012,P00020242,16
4/12/2012,P00020342,55
4/12/2012,P00020442,1
4/12/2012,P00020542,3
4/12/2012,P00020642,3
4/12/2012,P00020742,2
4/12/2012,P00020842,8
4/12/2012,P00020942,1
4/12/2012,P00021042,8
4/12/2012,P00021142,23
4/12/2012,P00021242,6
4/12/2012,P00021342,17
4/12/2012,P00021442,1
4/12/2012,P00021542,4
4/12/2012,P00021642,24
4/12/2012,P00021742,109
4/12/2012,P00021842,30
4/12/2012,P00021942,17
4/12/2012,P00022142,11
4/12/2012,P00022242,1
4/12/2012,P00022342,9
4/12/2012,P00022442,19
4/12/2012,P00022542,47
4/12/2012,P00022642,24
4/12/2012,P00022742,16
4/12/2012,P00022842,13
4/12/2012,P00022942,91
4/12/2012,P00023042,24
4/12/2012,P00023142,24
4/12/2012,P00023242,2
4/12/2012,P00023342,13
4/12/2012,P00023442,2
4/12/2012,P00023542,3
4/12/2012,P00023642,5
4/12/2012,P00023942,1
4/12/2012,P00024042,58
4/12/2012,P00024142,36
4/12/2012,P00024242,15
4/12/2012,P00024342,23
4/12/2012,P00024542,2
4/12/2012,P00024642,30
4/12/2012,P00024742,73
4/12/2012,P00024842,1
4/12/2012,P00024942,9
4/12/2012,P00025042,18
4/12/2012,P00025142,7
4/12/2012,P00025242,15
4/12/2012,P00025342,8
4/12/2012,P00025442,232
4/12/2012,P00025542,24
4/12/2012,P00025642,17
4/12/2012,P00025742,3
4/12/2012,P00025942,56
4/12/2012,P00026042,57
4/12/2012,P00026142,11
4/12/2012,P00026242,5
4/12/2012,P00026342,4
4/12/2012,P00026442,3
4/12/2012,P00026542,5
4/12/2012,P00026642,45
4/12/2012,P00026742,17
4/12/2012,P00026942,5
4/12/2012,P00027042,17
4/12/2012,P00027142,15
4/12/2012,P00027242,2
4/12/2012,P00027342,1
4/12/2012,P00027442,20
4/12/2012,P00027542,20
4/12/2012,P00027642,12
4/12/2012,P00027742,1
4/12/2012,P00027942,3
4/12/2012,P00028042,48
4/12/2012,P00028142,15
4/12/2012,P00028242,10
4/12/2012,P00028342,3
4/12/2012,P00028442,66
4/12/2012,P00028542,70
4/12/2012,P00028642,2
4/12/2012,P00028742,1
4/12/2012,P00028842,148
4/12/2012,P00028942,2
4/12/2012,P00029042,4
4/12/2012,P00029142,9
4/12/2012,P00029242,58
4/12/2012,P00029342,5
4/12/2012,P00029442,7
4/12/2012,P00029542,26
4/12/2012,P00029642,4
4/12/2012,P00029742,11
4/12/2012,P00029842,31
4/12/2012,P00029942,16
4/12/2012,P00030042,22
4/12/2012,P00030142,3
4/12/2012,P00030442,10
4/12/2012,P00030542,3
4/12/2012,P00030642,15
4/12/2012,P00030742,7
4/12/2012,P00030842,79
4/12/2012,P00030942,51
4/12/2012,P00031042,145
4/12/2012,P00031142,17
4/12/2012,P00031242,4
4/12/2012,P00031342,4
4/12/2012,P00031442,28
4/12/2012,P00031542,4
4/12/2012,P00031642,9
4/12/2012,P00031742,5
4/12/2012,P00031842,18
4/12/2012,P00031942,19
4/12/2012,P00032042,75
4/12/2012,P00032142,11
4/12/2012,P00032242,4
4/12/2012,P00032342,7
4/12/2012,P00032442,27
4/12/2012,P00032542,10
4/12/2012,P00032642,4
4/12/2012,P00032742,1
4/12/2012,P00032842,48
4/12/2012,P00032942,12
4/12/2012,P00033042,62
4/12/2012,P00033142,5
4/12/2012,P00033242,5
4/12/2012,P00033342,41
4/12/2012,P00033442,4
4/12/2012,P00033542,57
4/12/2012,P00033642,36
4/12/2012,P00033742,9
4/12/2012,P00033842,5
4/12/2012,P00033942,35
4/12/2012,P00034042,95
4/12/2012,P00034142,39
4/12/2012,P00034242,22
4/12/2012,P00034342,7
4/12/2012,P00034442,58
4/12/2012,P00034542,8
4/12/2012,P00034642,27
4/12/2012,P00034742,174
4/12/2012,P00034842,83
4/12/2012,P00034942,5
4/12/2012,P00035042,3
4/12/2012,P00035142,7
4/12/2012,P00035242,25
4/12/2012,P00035342,13
4/12/2012,P00035442,3
4/12/2012,P00035542,91
4/12/2012,P00035642,5
4/12/2012,P00035742,11
4/12/2012,P00035842,94
4/12/2012,P00035942,66
4/12/2012,P00036042,6
4/12/2012,P00036142,31
4/12/2012,P00036242,11
4/12/2012,P00036342,34
4/12/2012,P00036442,22
4/12/2012,P00036542,18
4/12/2012,P00036642,2
4/12/2012,P00036742,27
4/12/2012,P00036842,126
4/12/2012,P00036942,12
4/12/2012,P00037042,35
4/12/2012,P00037142,101
4/12/2012,P00037242,11
4/12/2012,P00037342,23
4/12/2012,P00037442,22
4/12/2012,P00037542,5
4/12/2012,P00037642,1
4/12/2012,P00037742,4
4/12/2012,P00037842,4
4/12/2012,P00037942,11
4/12/2012,P00038042,1
4/12/2012,P00038142,6
4/12/2012,P00038242,4
4/12/2012,P00038342,2
4/12/2012,P00038442,8
4/12/2012,P00038542,1
4/12/2012,P00039242,17
4/12/2012,P00039342,2
4/12/2012,P00039442,16
4/12/2012,P00039542,9
4/12/2012,P00039642,4
4/12/2012,P00039742,41
4/12/2012,P00039842,2
4/12/2012,P00039942,33
4/12/2012,P00040042,24
4/12/2012,P00040142,4
4/12/2012,P00040242,22
4/12/2012,P00040342,7
4/12/2012,P00040442,12
4/12/2012,P00040542,3
4/12/2012,P00040642,14
4/12/2012,P00040742,33
4/12/2012,P00040842,7
4/12/2012,P00040942,4
4/12/2012,P00041042,13
4/12/2012,P00041142,3
4/12/2012,P00041242,10
4/12/2012,P00041342,26
4/12/2012,P00041442,14
4/12/2012,P00041542,21
4/12/2012,P00041642,12
4/12/2012,P00041742,2
4/12/2012,P00041842,23
4/12/2012,P00041942,30
4/12/2012,P00042042,4
4/12/2012,P00042142,59
4/12/2012,P00042242,30
4/12/2012,P00042342,5
4/12/2012,P00042442,2
4/12/2012,P00042542,5
4/12/2012,P00042742,56
4/12/2012,P00042842,54
4/12/2012,P00042942,44
4/12/2012,P00043042,2
4/12/2012,P00043142,7
4/12/2012,P00043242,9
4/12/2012,P00043342,20
4/12/2012,P00043442,2
4/12/2012,P00043542,20
4/12/2012,P00043642,4
4/12/2012,P00043742,16
4/12/2012,P00043842,4
4/12/2012,P00043942,2
4/12/2012,P00044042,5
4/12/2012,P00044142,55
4/12/2012,P00044242,15
4/12/2012,P00044342,8
4/12/2012,P00044442,158
4/12/2012,P00044542,5
4/12/2012,P00044642,8
4/12/2012,P00044742,8
4/12/2012,P00044842,7
4/12/2012,P00045042,7
4/12/2012,P00045142,15
4/12/2012,P00045242,5
4/12/2012,P00045342,56
4/12/2012,P00045442,4
4/12/2012,P00045542,24
4/12/2012,P00045642,6
4/12/2012,P00045742,1
4/12/2012,P00045842,50
4/12/2012,P00045942,1
4/12/2012,P00046042,14
4/12/2012,P00046142,72
4/12/2012,P00046242,20
4/12/2012,P00046342,2
4/12/2012,P00046442,16
4/12/2012,P00046642,4
4/12/2012,P00046742,221
4/12/2012,P00046842,26
4/12/2012,P00046942,19
4/12/2012,P00047042,9
4/12/2012,P00047142,6
4/12/2012,P00047242,30
4/12/2012,P00047342,2
4/12/2012,P00047442,3
4/12/2012,P00047542,5
4/12/2012,P00047642,9
4/12/2012,P00047742,9
4/12/2012,P00047842,18
4/12/2012,P00047942,18
4/12/2012,P00048042,23
4/12/2012,P00048142,26
4/12/2012,P00048242,2
4/12/2012,P00048342,2
4/12/2012,P00048442,44
4/12/2012,P00048542,9
4/12/2012,P00048642,4
4/12/2012,P00048742,60
4/12/2012,P00048842,8
4/12/2012,P00048942,11
4/12/2012,P00049142,13
4/12/2012,P00049242,5
4/12/2012,P00049342,7
4/12/2012,P00049442,27
4/12/2012,P00049542,58
4/12/2012,P00049642,52
4/12/2012,P00049842,10
4/12/2012,P00049942,12
4/12/2012,P00050042,4
4/12/2012,P00050142,33
4/12/2012,P00050242,34
4/12/2012,P00050342,24
4/12/2012,P00050442,31
4/12/2012,P00050542,10
4/12/2012,P00050642,14
4/12/2012,P00050742,20
4/12/2012,P00050842,12
4/12/2012,P00050942,5
4/12/2012,P00051042,8
4/12/2012,P00051142,35
4/12/2012,P00051242,1
4/12/2012,P00051442,176
4/12/2012,P00051542,5
4/12/2012,P00051642,53
4/12/2012,P00051842,34
4/12/2012,P00051942,41
4/12/2012,P00052042,17
4/12/2012,P00052142,20
4/12/2012,P00052242,31
4/12/2012,P00052342,8
4/12/2012,P00052442,13
4/12/2012,P00052542,20
4/12/2012,P00052642,66
4/12/2012,P00052742,14
4/12/2012,P00052842,141
4/12/2012,P00052942,19
4/12/2012,P00053042,61
4/12/2012,P00053142,11
4/12/2012,P00053342,20
4/12/2012,P00053442,9
4/12/2012,P00053542,8
4/12/2012,P00053642,12
4/12/2012,P00053742,16
4/12/2012,P00053842,84
4/12/2012,P00053942,42
4/12/2012,P00054042,45
4/12/2012,P00054142,3
4/12/2012,P00054242,42
4/12/2012,P00054342,9
4/12/2012,P00054542,13
4/12/2012,P00054842,1
4/12/2012,P00054942,37
4/12/2012,P00055042,2
4/12/2012,P00055142,3
4/12/2012,P00055242,4
4/12/2012,P00055342,2
4/12/2012,P00055442,1
4/12/2012,P00055542,2
4/12/2012,P00055642,7
4/12/2012,P00055742,1
4/12/2012,P00055842,4
4/12/2012,P00056042,1
4/12/2012,P00056142,16
4/12/2012,P00056242,7
4/12/2012,P00056442,9
4/12/2012,P00056742,2
4/12/2012,P00056842,8
4/12/2012,P00057242,32
4/12/2012,P00057342,49
4/12/2012,P00057442,101
4/12/2012,P00057542,93
4/12/2012,P00057642,198
4/12/2012,P00057742,106
4/12/2012,P00057942,109
4/12/2012,P00058042,224
4/12/2012,P00058142,52
4/12/2012,P00058242,85
4/12/2012,P00058342,34
4/12/2012,P00058442,65
4/12/2012,P00058642,21
4/12/2012,P00058742,1
4/12/2012,P00059042,5
4/12/2012,P00059142,20
4/12/2012,P00059242,5
4/12/2012,P00059442,205
4/12/2012,P00059542,1
4/12/2012,P00059642,52
4/12/2012,P00059742,12
4/12/2012,P00059842,6
4/12/2012,P00059942,7
4/12/2012,P00060042,3
4/12/2012,P00060142,7
4/12/2012,P00060242,20
4/12/2012,P00060342,1
4/12/2012,P00060442,1
4/12/2012,P00060542,2
4/12/2012,P00060642,3
4/12/2012,P00060742,1
4/12/2012,P00060942,2
4/12/2012,P00061042,9
4/12/2012,P00061142,33
4/12/2012,P00061242,1
4/12/2012,P00061342,9
4/12/2012,P00061442,3
4/12/2012,P00061542,1
4/12/2012,P00061742,6
4/12/2012,P00061842,9
4/12/2012,P00061942,2
4/12/2012,P00062042,9
4/12/2012,P00062142,6
4/12/2012,P00062742,31
4/12/2012,P00062842,122
4/12/2012,P00062942,1
4/12/2012,P00063042,7
4/12/2012,P00063342,47
4/12/2012,P00063542,1
4/12/2012,P00063742,1
4/12/2012,P00063842,2
4/12/2012,P00064042,33
4/12/2012,P00064142,14
4/12/2012,P00064242,17
4/12/2012,P00064442,3
4/12/2012,P00064642,2
4/12/2012,P00064742,2
4/12/2012,P00064942,8
4/12/2012,P00065042,41
4/12/2012,P00065242,48
4/12/2012,P00065342,27
4/12/2012,P00065442,26
4/12/2012,P00065642,4
4/12/2012,P00065742,1
4/12/2012,P00066242,18
4/12/2012,P00066442,9
4/12/2012,P00066542,11
4/12/2012,P00066642,7
4/12/2012,P00066742,9
4/12/2012,P00066842,1
4/12/2012,P00066942,5
4/12/2012,P00067142,6
4/12/2012,P00067542,3
4/12/2012,P00067642,3
4/12/2012,P00067842,18
4/12/2012,P00067942,54
4/12/2012,P00068042,13
4/12/2012,P00068142,4
4/12/2012,P00068242,2
4/12/2012,P00068442,11
4/12/2012,P00068542,4
4/12/2012,P00068642,2
4/12/2012,P00068842,3
4/12/2012,P00068942,26
4/12/2012,P00069042,32
4/12/2012,P00069142,3
4/12/2012,P00069242,28
4/12/2012,P00069342,4
4/12/2012,P00069442,1
4/12/2012,P00069542,22
4/12/2012,P00069842,7
4/12/2012,P00069942,1
4/12/2012,P00070042,108
4/12/2012,P00070242,11
4/12/2012,P00070342,77
4/12/2012,P00070442,28
4/12/2012,P00070542,27
4/12/2012,P00070642,17
4/12/2012,P00070742,6
4/12/2012,P00070842,1
4/12/2012,P00070942,60
4/12/2012,P00071042,4
4/12/2012,P00071142,6
4/12/2012,P00071242,24
4/12/2012,P00071442,99
4/12/2012,P00071542,2
4/12/2012,P00071642,1
4/12/2012,P00072242,2
4/12/2012,P00072342,3
4/12/2012,P00072442,9
4/12/2012,P00072542,26
4/12/2012,P00072742,4
4/12/2012,P00072842,13
4/12/2012,P00072942,9
4/12/2012,P00073242,1
4/12/2012,P00073442,2
4/12/2012,P00073642,49
4/12/2012,P00073742,4
4/12/2012,P00073842,130
4/12/2012,P00073942,5
4/12/2012,P00074042,9
4/12/2012,P00074142,42
4/12/2012,P00074242,38
4/12/2012,P00074342,73
4/12/2012,P00074442,36
4/12/2012,P00074642,60
4/12/2012,P00075142,1
4/12/2012,P00075342,10
4/12/2012,P00075442,27
4/12/2012,P00075542,57
4/12/2012,P00075642,11
4/12/2012,P00075742,21
4/12/2012,P00075842,3
4/12/2012,P00075942,13
4/12/2012,P00076042,33
4/12/2012,P00076142,3
4/12/2012,P00076342,2
4/12/2012,P00076442,4
4/12/2012,P00076542,9
4/12/2012,P00076642,1
4/12/2012,P00076742,4
4/12/2012,P00077042,5
4/12/2012,P00077142,1
4/12/2012,P00077442,3
4/12/2012,P00077742,4
4/12/2012,P00077842,9
4/12/2012,P00077942,24
4/12/2012,P00078142,46
4/12/2012,P00078242,8
4/12/2012,P00078442,14
4/12/2012,P00078542,18
4/12/2012,P00078642,18
4/12/2012,P00078742,35
4/12/2012,P00078842,8
4/12/2012,P00078942,1
4/12/2012,P00079142,14
4/12/2012,P00079442,4
4/12/2012,P00079542,1
4/12/2012,P00079642,10
4/12/2012,P00079742,36
4/12/2012,P00079842,3
4/12/2012,P00079942,10
4/12/2012,P00080042,47
4/12/2012,P00080242,3
4/12/2012,P00080342,179
4/12/2012,P00080542,2
4/12/2012,P00080642,17
4/12/2012,P00080842,1
4/12/2012,P00081142,40
4/12/2012,P00081242,1
4/12/2012,P00081442,3
4/12/2012,P00081542,3
4/12/2012,P00081642,1
4/12/2012,P00081742,1
4/12/2012,P00081842,2
4/12/2012,P00081942,2
4/12/2012,P00082042,1
4/12/2012,P00082242,14
4/12/2012,P00082342,21
4/12/2012,P00082442,7
4/12/2012,P00082542,6
4/12/2012,P00082742,5
4/12/2012,P00082842,10
4/12/2012,P00083042,5
4/12/2012,P00083242,17
4/12/2012,P00083342,8
4/12/2012,P00083442,6
4/12/2012,P00083642,1
4/12/2012,P00083742,6
4/12/2012,P00083842,44
4/12/2012,P00083942,64
4/12/2012,P00084042,24
4/12/2012,P00084142,19
4/12/2012,P00084242,49
4/12/2012,P00084342,62
4/12/2012,P00084442,77
4/12/2012,P00084542,27
4/12/2012,P00084642,15
4/12/2012,P00084742,6
4/12/2012,P00084842,107
4/12/2012,P00084942,31
4/12/2012,P00085042,65
4/12/2012,P00085142,21
4/12/2012,P00085242,150
4/12/2012,P00085342,72
4/12/2012,P00085442,43
4/12/2012,P00085542,25
4/12/2012,P00085642,36
4/12/2012,P00085742,8
4/12/2012,P00085842,17
4/12/2012,P00085942,121
4/12/2012,P00086042,84
4/12/2012,P00086142,25
4/12/2012,P00086242,44
4/12/2012,P00086342,91
4/12/2012,P00086442,145
4/12/2012,P00086542,1
4/12/2012,P00086642,24
4/12/2012,P00086742,7
4/12/2012,P00086842,35
4/12/2012,P00086942,8
4/12/2012,P00087042,36
4/12/2012,P00087142,20
4/12/2012,P00087242,16
4/12/2012,P00087342,36
4/12/2012,P00087442,26
4/12/2012,P00087542,9
4/12/2012,P00087642,11
4/12/2012,P00087742,1
4/12/2012,P00087842,11
4/12/2012,P00087942,1
4/12/2012,P00088042,32
4/12/2012,P00088142,10
4/12/2012,P00088242,18
4/12/2012,P00088342,12
4/12/2012,P00088442,11
4/12/2012,P00088542,20
4/12/2012,P00088642,9
4/12/2012,P00088742,17
4/12/2012,P00088842,8
4/12/2012,P00088942,13
4/12/2012,P00089042,19
4/12/2012,P00089142,34
4/12/2012,P00089242,12
4/12/2012,P00089342,63
4/12/2012,P00089442,27
4/12/2012,P00089542,37
4/12/2012,P00089642,3
4/12/2012,P00089742,1
4/12/2012,P00089942,4
4/12/2012,P00090042,3
4/12/2012,P00090142,3
4/12/2012,P00090242,2
4/12/2012,P00090342,2
4/12/2012,P00090442,5
4/12/2012,P00090542,20
4/12/2012,P00090842,53
4/12/2012,P00090942,95
4/12/2012,P00091042,1
4/12/2012,P00091142,16
4/12/2012,P00091342,10
4/12/2012,P00091542,1
4/12/2012,P00091642,1
4/12/2012,P00091842,6
4/12/2012,P00092142,11
4/12/2012,P00092442,13
4/12/2012,P00092542,2
4/12/2012,P00092642,9
4/12/2012,P00092842,7
4/12/2012,P00092942,16
4/12/2012,P00093042,3
4/12/2012,P00093142,2
4/12/2012,P00093242,38
4/12/2012,P00093342,16
4/12/2012,P00093442,5
4/12/2012,P00093542,5
4/12/2012,P00093642,32
4/12/2012,P0009842,8
4/12/2012,P0009942,19
4/12/2012,P00100042,1
4/12/2012,P00100142,11
4/12/2012,P00100442,92
4/12/2012,P00100542,4
4/12/2012,P00100642,58
4/12/2012,P00100742,27
4/12/2012,P00100842,91
4/12/2012,P00100942,81
4/12/2012,P00101042,26
4/12/2012,P00101142,11
4/12/2012,P00101242,17
4/12/2012,P00101342,59
4/12/2012,P00101442,14
4/12/2012,P00101542,30
4/12/2012,P00101642,3
4/12/2012,P00101742,64
4/12/2012,P00101842,84
4/12/2012,P00101942,94
4/12/2012,P00102042,20
4/12/2012,P00102142,61
4/12/2012,P00102242,45
4/12/2012,P00102342,103
4/12/2012,P00102442,50
4/12/2012,P00102542,26
4/12/2012,P00102642,170
4/12/2012,P00102842,13
4/12/2012,P00102942,36
4/12/2012,P00103042,73
4/12/2012,P00103242,26
4/12/2012,P00103342,55
4/12/2012,P00103442,1
4/12/2012,P00103542,1
4/12/2012,P00103642,7
4/12/2012,P00103742,3
4/12/2012,P00103842,1
4/12/2012,P00103942,5
4/12/2012,P00104142,3
4/12/2012,P00104242,2
4/12/2012,P00104442,2
4/12/2012,P00104542,34
4/12/2012,P00104642,1
4/12/2012,P00104742,3
4/12/2012,P00104842,31
4/12/2012,P00104942,29
4/12/2012,P00105042,21
4/12/2012,P00105142,136
4/12/2012,P00105242,15
4/12/2012,P00105342,81
4/12/2012,P00105442,22
4/12/2012,P00105542,11
4/12/2012,P00105642,17
4/12/2012,P00105942,31
4/12/2012,P00106042,131
4/12/2012,P00106142,1
4/12/2012,P00106542,1
4/12/2012,P00106642,23
4/12/2012,P00106742,80
4/12/2012,P00106842,1
4/12/2012,P00106942,11
4/12/2012,P00107042,3
4/12/2012,P00107142,1
4/12/2012,P00107242,1
4/12/2012,P00107342,3
4/12/2012,P00107442,1
4/12/2012,P00107542,9
4/12/2012,P00107642,7
4/12/2012,P00107942,1
4/12/2012,P00108042,3
4/12/2012,P00108242,1
4/12/2012,P00108342,1
4/12/2012,P00108442,35
4/12/2012,P00108542,52
4/12/2012,P00108642,17
4/12/2012,P00108742,1
4/12/2012,P00108842,28
4/12/2012,P00108942,13
4/12/2012,P00109042,7
4/12/2012,P00109142,13
4/12/2012,P00109242,69
4/12/2012,P00109342,3
4/12/2012,P00109442,2
4/12/2012,P00109542,85
4/12/2012,P00109642,7
4/12/2012,P00109742,32
4/12/2012,P00109842,50
4/12/2012,P00109942,12
4/12/2012,P00110042,62
4/12/2012,P00110142,19
4/12/2012,P00110242,9
4/12/2012,P00110342,14
4/12/2012,P00110442,10
4/12/2012,P00110542,125
4/12/2012,P00110642,20
4/12/2012,P00110742,246
4/12/2012,P00110842,171
4/12/2012,P00110942,196
4/12/2012,P00111042,56
4/12/2012,P00111142,130
4/12/2012,P00111242,58
4/12/2012,P00111342,4
4/12/2012,P00111442,44
4/12/2012,P00111542,64
4/12/2012,P00111642,17
4/12/2012,P00111742,86
4/12/2012,P00111842,76
4/12/2012,P00111942,95
4/12/2012,P00112042,19
4/12/2012,P00112142,220
4/12/2012,P00112242,17
4/12/2012,P00112342,41
4/12/2012,P00112442,131
4/12/2012,P00112542,179
4/12/2012,P00112642,73
4/12/2012,P00112742,4
4/12/2012,P00112842,26
4/12/2012,P00112942,17
4/12/2012,P00113042,96
4/12/2012,P00113142,107
4/12/2012,P00113242,144
4/12/2012,P00113342,91
4/12/2012,P00113442,36
4/12/2012,P00113542,22
4/12/2012,P00113642,103
4/12/2012,P00113742,16
4/12/2012,P00113842,25
4/12/2012,P00113942,47
4/12/2012,P00114042,101
4/12/2012,P00114142,48
4/12/2012,P00114242,3
4/12/2012,P00114342,73
4/12/2012,P00114442,86
4/12/2012,P00114542,55
4/12/2012,P00114642,4
4/12/2012,P00114742,32
4/12/2012,P00114842,35
4/12/2012,P00114942,168
4/12/2012,P00115042,5
4/12/2012,P00115142,84
4/12/2012,P00115242,23
4/12/2012,P00115342,54
4/12/2012,P00115442,26
4/12/2012,P00115542,62
4/12/2012,P00115642,102
4/12/2012,P00115742,41
4/12/2012,P00115842,58
4/12/2012,P00115942,62
4/12/2012,P00116042,18
4/12/2012,P00116142,95
4/12/2012,P00116242,48
4/12/2012,P00116342,40
4/12/2012,P00116442,3
4/12/2012,P00116542,41
4/12/2012,P00116642,31
4/12/2012,P00116742,81
4/12/2012,P00116842,146
4/12/2012,P00116942,31
4/12/2012,P00117042,40
4/12/2012,P00117142,41
4/12/2012,P00117242,68
4/12/2012,P00117342,21
4/12/2012,P00117442,182
4/12/2012,P00117542,66
4/12/2012,P00117642,57
4/12/2012,P00117742,19
4/12/2012,P00117842,55
4/12/2012,P00117942,183
4/12/2012,P00118042,60
4/12/2012,P00118142,48
4/12/2012,P00118242,11
4/12/2012,P00118342,37
4/12/2012,P00118442,64
4/12/2012,P00118542,63
4/12/2012,P00118642,20
4/12/2012,P00118742,82
4/12/2012,P00118842,13
4/12/2012,P00118942,27
4/12/2012,P00119042,14
4/12/2012,P00119142,80
4/12/2012,P00119242,37
4/12/2012,P00119342,38
4/12/2012,P00119442,58
4/12/2012,P00119542,23
4/12/2012,P00119642,56
4/12/2012,P00119742,85
4/12/2012,P00119842,13
4/12/2012,P00119942,16
4/12/2012,P00120042,125
4/12/2012,P00120142,40
4/12/2012,P00120242,48
4/12/2012,P00120342,91
4/12/2012,P00120442,25
4/12/2012,P00120542,32
4/12/2012,P00120642,29
4/12/2012,P00120742,29
4/12/2012,P00120842,56
4/12/2012,P00120942,32
4/12/2012,P00121042,36
4/12/2012,P00121142,55
4/12/2012,P00121242,23
4/12/2012,P00121342,89
4/12/2012,P00121442,11
4/12/2012,P00121542,9
4/12/2012,P00121642,110
4/12/2012,P00121742,5
4/12/2012,P00121942,3
4/12/2012,P00122342,7
4/12/2012,P00122442,79
4/12/2012,P00122542,43
4/12/2012,P00122642,5
4/12/2012,P00122742,2
4/12/2012,P00122842,3
4/12/2012,P00123042,6
4/12/2012,P00123142,34
4/12/2012,P00123342,2
4/12/2012,P00123442,10
4/12/2012,P00123542,5
4/12/2012,P00123642,7
4/12/2012,P00123742,59
4/12/2012,P00123842,29
4/12/2012,P00123942,1
4/12/2012,P00124042,4
4/12/2012,P00124142,5
4/12/2012,P00124242,44
4/12/2012,P00124342,11
4/12/2012,P00124442,5
4/12/2012,P00124542,22
4/12/2012,P00124642,58
4/12/2012,P00124742,23
4/12/2012,P00124842,52
4/12/2012,P00124942,11
4/12/2012,P00125042,31
4/12/2012,P00125142,20
4/12/2012,P00125242,1
4/12/2012,P00125342,35
4/12/2012,P00125442,6
4/12/2012,P00125542,7
4/12/2012,P00125642,14
4/12/2012,P00125742,29
4/12/2012,P00125842,1
4/12/2012,P00125942,92
4/12/2012,P00126042,41
4/12/2012,P00126142,90
4/12/2012,P00126242,18
4/12/2012,P00126342,1
4/12/2012,P00126442,11
4/12/2012,P00126542,3
4/12/2012,P00126642,14
4/12/2012,P00126842,6
4/12/2012,P00126942,6
4/12/2012,P00127042,36
4/12/2012,P00127142,1
4/12/2012,P00127242,92
4/12/2012,P00127342,56
4/12/2012,P00127442,81
4/12/2012,P00127542,58
4/12/2012,P00127642,106
4/12/2012,P00127742,67
4/12/2012,P00127842,84
4/12/2012,P00127942,72
4/12/2012,P00128042,39
4/12/2012,P00128142,24
4/12/2012,P00128242,83
4/12/2012,P00128342,29
4/12/2012,P00128442,10
4/12/2012,P00128742,31
4/12/2012,P00128942,117
4/12/2012,P00129042,23
4/12/2012,P00129142,10
4/12/2012,P00129242,8
4/12/2012,P00129342,79
4/12/2012,P00129442,20
4/12/2012,P00129542,118
4/12/2012,P00129642,93
4/12/2012,P00129742,21
4/12/2012,P00129842,86
4/12/2012,P00129942,7
4/12/2012,P00130042,4
4/12/2012,P00130142,8
4/12/2012,P00130242,13
4/12/2012,P00130342,5
4/12/2012,P00130442,42
4/12/2012,P00130542,1
4/12/2012,P00130642,71
4/12/2012,P00130742,81
4/12/2012,P00130842,25
4/12/2012,P00130942,8
4/12/2012,P00131042,31
4/12/2012,P00131142,2
4/12/2012,P00131242,2
4/12/2012,P00131342,12
4/12/2012,P00131442,1
4/12/2012,P00131542,24
4/12/2012,P00131642,3
4/12/2012,P00131742,11
4/12/2012,P00131942,1
4/12/2012,P00132042,20
4/12/2012,P00132142,3
4/12/2012,P00132242,7
4/12/2012,P00132342,3
4/12/2012,P00132442,4
4/12/2012,P00132542,7
4/12/2012,P00132642,23
4/12/2012,P00132842,16
4/12/2012,P00132942,3
4/12/2012,P00133342,3
4/12/2012,P00133442,18
4/12/2012,P00133542,5
4/12/2012,P00133642,4
4/12/2012,P00133742,36
4/12/2012,P00133842,6
4/12/2012,P00134042,15
4/12/2012,P00134142,11
4/12/2012,P00134242,1
4/12/2012,P00134342,32
4/12/2012,P00134442,1
4/12/2012,P00134542,15
4/12/2012,P00134642,3
4/12/2012,P00134742,3
4/12/2012,P00134842,1
4/12/2012,P00134942,17
4/12/2012,P00135042,3
4/12/2012,P00135142,30
4/12/2012,P00135242,7
4/12/2012,P00135342,18
4/12/2012,P00135442,2
4/12/2012,P00135542,10
4/12/2012,P00135642,8
4/12/2012,P00135742,56
4/12/2012,P00135842,11
4/12/2012,P00136142,3
4/12/2012,P00136242,5
4/12/2012,P00136342,7
4/12/2012,P00136442,4
4/12/2012,P00136542,37
4/12/2012,P00136642,3
4/12/2012,P00136742,47
4/12/2012,P00136842,11
4/12/2012,P00136942,5
4/12/2012,P00137042,16
4/12/2012,P00137142,11
4/12/2012,P00137242,49
4/12/2012,P00137342,1
4/12/2012,P00137442,15
4/12/2012,P00137542,23
4/12/2012,P00137642,3
4/12/2012,P00137742,3
4/12/2012,P00137842,2
4/12/2012,P00137942,2
4/12/2012,P00138042,5
4/12/2012,P00138142,3
4/12/2012,P00138242,3
4/12/2012,P00138342,6
4/12/2012,P00138442,26
4/12/2012,P00138542,88
4/12/2012,P00138642,2
4/12/2012,P00138742,1
4/12/2012,P00138842,6
4/12/2012,P00138942,1
4/12/2012,P00139042,3
4/12/2012,P00139142,3
4/12/2012,P00139242,1
4/12/2012,P00139442,2
4/12/2012,P00139542,61
4/12/2012,P00139642,1
4/12/2012,P00139742,12
4/12/2012,P00139842,5
4/12/2012,P00139942,96
4/12/2012,P00140042,31
4/12/2012,P00140142,1
4/12/2012,P00140242,1
4/12/2012,P00140442,2
4/12/2012,P00140542,5
4/12/2012,P00140642,6
4/12/2012,P00140742,118
4/12/2012,P00140942,3
4/12/2012,P00141142,1
4/12/2012,P00141242,2
4/12/2012,P00141442,8
4/12/2012,P00141542,36
4/12/2012,P00141842,13
